datetime,date,hour,cnt
2012-10-30 23:00:00,2012-10-30,23,0.0
2012-10-31 00:00:00,2012-10-31,0,0.0
2012-10-31 01:00:00,2012-10-31,1,0.0
2012-10-31 02:00:00,2012-10-31,2,0.0
2012-10-31 03:00:00,2012-10-31,3,0.0
2012-10-31 04:00:00,2012-10-31,4,0.0
2012-10-31 05:00:00,2012-10-31,5,0.0
2012-10-31 06:00:00,2012-10-31,6,0.0
2012-10-31 07:00:00,2012-10-31,7,0.0
2012-10-30 09:00:00,2012-10-30,9,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-30 21:00:00,2012-10-30,21,0.0
2012-10-30 22:00:00,2012-10-30,22,0.0
2012-10-30 23:00:00,2012-10-30,23,0.0
2012-10-31 00:00:00,2012-10-31,0,0.0
2012-10-31 01:00:00,2012-10-31,1,0.0
2012-10-31 02:00:00,2012-10-31,2,0.0
2012-10-31 03:00:00,2012-10-31,3,0.0
2012-10-31 04:00:00,2012-10-31,4,0.0
2012-10-31 05:00:00,2012-10-31,5,0.0
2012-10-31 06:00:00,2012-10-31,6,0.0
2012-10-31 07:00:00,2012-10-31,7,0.0
2012-10-31 08:00:00,2012-10-31,8,0.0
2012-10-30 10:00:00,2012-10-30,10,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-30 21:00:00,2012-10-30,21,0.0
2012-10-30 22:00:00,2012-10-30,22,0.0
2012-10-30 23:00:00,2012-10-30,23,0.0
2012-10-31 00:00:00,2012-10-31,0,0.0
2012-10-31 01:00:00,2012-10-31,1,0.0
2012-10-31 02:00:00,2012-10-31,2,0.0
2012-10-31 03:00:00,2012-10-31,3,0.0
2012-10-31 04:00:00,2012-10-31,4,0.0
2012-10-31 05:00:00,2012-10-31,5,0.0
2012-10-31 06:00:00,2012-10-31,6,0.0
2012-10-31 07:00:00,2012-10-31,7,0.0
2012-10-31 08:00:00,2012-10-31,8,0.0
2012-10-31 09:00:00,2012-10-31,9,0.0
2012-10-30 11:00:00,2012-10-30,11,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-30 21:00:00,2012-10-30,21,0.0
2012-10-30 22:00:00,2012-10-30,22,0.0
2012-10-30 23:00:00,2012-10-30,23,0.0
2012-10-31 00:00:00,2012-10-31,0,0.0
2012-10-31 01:00:00,2012-10-31,1,0.0
2012-10-31 02:00:00,2012-10-31,2,0.0
2012-10-31 03:00:00,2012-10-31,3,0.0
2012-10-31 04:00:00,2012-10-31,4,0.0
2012-10-31 05:00:00,2012-10-31,5,0.0
2012-10-31 06:00:00,2012-10-31,6,0.0
2012-10-31 07:00:00,2012-10-31,7,0.0
2012-10-31 08:00:00,2012-10-31,8,0.0
2012-10-31 09:00:00,2012-10-31,9,0.0
2012-10-31 10:00:00,2012-10-31,10,0.0
2012-10-30 12:00:00,2012-10-30,12,0.0
2012-10-30 13:00:00,2012-10-30,13,0.0
2012-10-30 14:00:00,2012-10-30,14,0.0
2012-10-30 15:00:00,2012-10-30,15,0.0
2012-10-30 16:00:00,2012-10-30,16,0.0
2012-10-30 17:00:00,2012-10-30,17,0.0
2012-10-30 18:00:00,2012-10-30,18,0.0
2012-10-30 19:00:00,2012-10-30,19,0.0
2012-10-30 20:00:00,2012-10-30,20,0.0
2012-10-30 21:00:00,2012-10-30,21,0.0
2012-10-30 22:00:00,2012-10-30,22,0.0
2012-10-30 23:00:00,2012-10-30,23,0.0
2012-10-31 00:00:00,2012-10-31,0,0.0
2012-10-31 01:00:00,2012-10-31,1,0.0
2012-10-31 02:00:00,2012-10-31,2,0.0
2012-10-31 03:00:00,2012-10-31,3,0.0
2012-10-31 04:00:00,2012-10-31,4,0.0
2012-10-31 05:00:00,2012-10-31,5,0.0
2012-10-31 06:00:00,2012-10-31,6,0.0
2012-10-31 07:00:00,2012-10-31,7,0.0
2012-10-31 08:00:00,2012-10-31,8,0.0
2012-10-31 09:00:00,2012-10-31,9,0.0
2012-10-31 10:00:00,2012-10-31,10,0.0
2012-10-31 11:00:00,2012-10-31,11,0.0
2012-11-08 03:00:00,2012-11-08,3,0.0
2012-11-08 04:00:00,2012-11-08,4,0.0
2012-11-08 05:00:00,2012-11-08,5,0.0
2012-11-08 06:00:00,2012-11-08,6,0.0
2012-11-08 07:00:00,2012-11-08,7,0.0
2012-11-08 08:00:00,2012-11-08,8,0.0
2012-11-08 09:00:00,2012-11-08,9,0.0
2012-11-08 10:00:00,2012-11-08,10,0.0
2012-11-08 11:00:00,2012-11-08,11,0.0
2012-11-08 12:00:00,2012-11-08,12,0.0
2012-11-08 13:00:00,2012-11-08,13,0.0
2012-11-08 14:00:00,2012-11-08,14,0.0
2012-11-08 15:00:00,2012-11-08,15,0.0
2012-11-08 16:00:00,2012-11-08,16,0.0
2012-11-08 17:00:00,2012-11-08,17,0.0
2012-11-08 18:00:00,2012-11-08,18,0.0
2012-11-08 19:00:00,2012-11-08,19,0.0
2012-11-08 20:00:00,2012-11-08,20,0.0
2012-11-08 21:00:00,2012-11-08,21,0.0
2012-11-08 22:00:00,2012-11-08,22,0.0
2012-11-08 23:00:00,2012-11-08,23,0.0
2012-11-09 00:00:00,2012-11-09,0,0.0
2012-11-09 01:00:00,2012-11-09,1,0.0
2012-11-09 02:00:00,2012-11-09,2,0.0
2012-11-29 03:00:00,2012-11-29,3,0.0
2012-11-29 04:00:00,2012-11-29,4,0.0
2012-11-29 05:00:00,2012-11-29,5,0.0
2012-11-29 06:00:00,2012-11-29,6,0.0
2012-11-29 07:00:00,2012-11-29,7,0.0
2012-11-29 08:00:00,2012-11-29,8,0.0
2012-11-29 09:00:00,2012-11-29,9,0.0
2012-11-29 10:00:00,2012-11-29,10,0.0
2012-11-29 11:00:00,2012-11-29,11,0.0
2012-11-29 12:00:00,2012-11-29,12,0.0
2012-11-29 13:00:00,2012-11-29,13,0.0
2012-11-29 14:00:00,2012-11-29,14,0.0
2012-11-29 15:00:00,2012-11-29,15,0.0
2012-11-29 16:00:00,2012-11-29,16,0.0
2012-11-29 17:00:00,2012-11-29,17,0.0
2012-11-29 18:00:00,2012-11-29,18,0.0
2012-11-29 19:00:00,2012-11-29,19,0.0
2012-11-29 20:00:00,2012-11-29,20,0.0
2012-11-29 21:00:00,2012-11-29,21,0.0
2012-11-29 22:00:00,2012-11-29,22,0.0
2012-11-29 23:00:00,2012-11-29,23,0.0
2012-11-30 00:00:00,2012-11-30,0,0.0
2012-11-30 01:00:00,2012-11-30,1,0.0
2012-11-30 02:00:00,2012-11-30,2,0.0
2012-12-24 04:00:00,2012-12-24,4,0.0
2012-12-24 05:00:00,2012-12-24,5,0.0
2012-12-24 06:00:00,2012-12-24,6,0.0
2012-12-24 07:00:00,2012-12-24,7,0.0
2012-12-24 08:00:00,2012-12-24,8,0.0
2012-12-24 09:00:00,2012-12-24,9,0.0
2012-12-24 10:00:00,2012-12-24,10,0.0
2012-12-24 11:00:00,2012-12-24,11,0.0
2012-12-24 12:00:00,2012-12-24,12,0.0
2012-12-24 13:00:00,2012-12-24,13,0.0
2012-12-24 14:00:00,2012-12-24,14,0.0
2012-12-24 15:00:00,2012-12-24,15,0.0
2012-12-24 16:00:00,2012-12-24,16,0.0
2012-12-24 17:00:00,2012-12-24,17,0.0
2012-12-24 18:00:00,2012-12-24,18,0.0
2012-12-24 19:00:00,2012-12-24,19,0.0
2012-12-24 20:00:00,2012-12-24,20,0.0
2012-12-24 21:00:00,2012-12-24,21,0.0
2012-12-24 22:00:00,2012-12-24,22,0.0
2012-12-24 23:00:00,2012-12-24,23,0.0
2012-12-25 00:00:00,2012-12-25,0,0.0
2012-12-25 01:00:00,2012-12-25,1,0.0
2012-12-25 02:00:00,2012-12-25,2,0.0
2012-12-25 03:00:00,2012-12-25,3,0.0
2012-12-25 03:00:00,2012-12-25,3,0.0
2012-12-25 04:00:00,2012-12-25,4,0.0
2012-12-25 05:00:00,2012-12-25,5,0.0
2012-12-25 06:00:00,2012-12-25,6,0.0
2012-12-25 07:00:00,2012-12-25,7,0.0
2012-12-25 08:00:00,2012-12-25,8,0.0
2012-12-25 09:00:00,2012-12-25,9,0.0
2012-12-25 10:00:00,2012-12-25,10,0.0
2012-12-25 11:00:00,2012-12-25,11,0.0
2012-12-25 12:00:00,2012-12-25,12,0.0
2012-12-25 13:00:00,2012-12-25,13,0.0
2012-12-25 14:00:00,2012-12-25,14,0.0
2012-12-25 15:00:00,2012-12-25,15,0.0
2012-12-25 16:00:00,2012-12-25,16,0.0
2012-12-25 17:00:00,2012-12-25,17,0.0
2012-12-25 18:00:00,2012-12-25,18,0.0
2012-12-25 19:00:00,2012-12-25,19,0.0
2012-12-25 20:00:00,2012-12-25,20,0.0
2012-12-25 21:00:00,2012-12-25,21,0.0
2012-12-25 22:00:00,2012-12-25,22,0.0
2012-12-25 23:00:00,2012-12-25,23,0.0
2012-12-26 00:00:00,2012-12-26,0,0.0
2012-12-26 01:00:00,2012-12-26,1,0.0
2012-12-26 02:00:00,2012-12-26,2,0.0
